Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-6074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6075	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6076	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6077-1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6077-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6078	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	5.791	2.7707	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088	-0.2088
hsa-mir-6079	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-608	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6080	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6081	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-6082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6083	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6084	-0.443	-0.443	-0.443	-0.443	1.2115	-0.443	-0.443	-0.443	-0.443	-0.443	1.295	-0.443	-0.443	-0.443	1.0634	-0.443	2.4332	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	-0.443	1.8991	-0.443	-0.443	-0.443	-0.443	-0.443	3.9464	-0.443	-0.443	1.652	-0.443	-0.443	-0.443	2.0061	-0.443	-0.443
hsa-mir-6085	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6086	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6087	-0.3688	-0.389	-0.3876	-0.299	-0.3405	-0.386	-0.3257	-0.3788	-0.3502	-0.3104	0.0244	-0.3682	-0.2913	-0.2942	-0.2071	-0.1998	-0.3759	-0.2123	-0.3054	-0.3589	0.6325	-0.3586	-0.0139	-0.2533	-0.3565	-0.3833	0.0106	-0.2049	-0.367	-0.3593	0.2992	5.3167	-0.3847	3.2316	-0.2658	0.0941	0.5345	0.1784	-0.2653	-0.3789	-0.3086	-0.331	0.0585
hsa-mir-6088	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6089-1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6089-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-609	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-6090	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-610	-0.3539	-0.3539	2.2251	-0.3539	-0.3539	-0.3539	-0.3539	2.4755	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	3.0058	3.7794	-0.3539	-0.3539	-0.3539	-0.3539	1.9608	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539	-0.3539
hsa-mir-611	-0.5285	0.0419	0.8581	-0.5285	-0.5285	-0.5285	-0.5285	2.5139	-0.5285	-0.5285	-0.5285	-0.5285	1.917	-0.5285	-0.5285	-0.5285	-0.5285	0.6972	-0.5285	-0.5285	-0.5285	-0.5285	0.7731	-0.5285	-0.5285	3.9159	-0.5285	-0.5285	1.4649	-0.5285	-0.5285	-0.5285	-0.5285	-0.5285	1.2457	-0.5285	-0.5285	-0.5285	-0.5285	0.4144	-0.5285	1.4863	1.055
hsa-mir-612	-0.4565	-0.5618	-0.5618	0.3786	2.1171	3.7121	1.2996	-0.5618	-0.5618	-0.5618	-0.5618	-0.5618	-0.0669	-0.5618	0.1034	-0.5618	-0.5618	-0.5618	-0.5618	-0.5618	0.3762	-0.5618	-0.2984	-0.3989	-0.5618	0.3377	-0.3658	3.2304	-0.5618	-0.5618	-0.5618	-0.5618	-0.5618	0.4073	-0.2027	-0.5618	0.9801	0.0102	-0.5618	-0.5618	-0.3816	0.4576	1.6815
hsa-mir-6124	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6125	-0.5027	-0.9345	-0.503	2.0017	0.4503	-1.0975	0.4361	0.2069	-0.5811	-0.9186	0.3478	-0.4347	0.3005	-0.8677	-0.7843	-0.8069	2.1911	-0.2216	-0.1332	4.4436	-0.6559	0.2881	-0.1673	-0.1773	0.4514	0.4905	-0.2668	-0.1237	-0.8126	-0.0231	-0.0304	0.1665	0.4717	-1.0975	0.6774	-0.8986	-0.4442	-0.6935	1.2578	0.3848	-0.0792	-0.6655	-0.6449
hsa-mir-6126	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	2.8397	-0.2655	2.9295	-0.2655	-0.2655	-0.2655	-0.2655	4.8513	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655	-0.2655
hsa-mir-6127	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6128	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6129	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-613	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6130	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6131	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6132	1.9605	2.7456	-0.6945	-0.2154	-0.3223	-0.6945	-0.6945	0.4818	-0.4151	0.0797	-0.499	-0.4554	-0.6945	-0.6945	-0.6945	-0.6945	-0.371	-0.5049	-0.6945	2.3036	-0.6945	0.43	-0.0906	0.0523	0.9816	3.7733	-0.3949	-0.6945	1.1552	0.6619	0.0753	-0.6945	-0.6945	0.0461	-0.6945	-0.049	-0.6945	-0.2574	-0.2311	-0.4029	-0.6945	0.0845	-0.2047
hsa-mir-6133	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-6134	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	4.9893	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	4.0161	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196	-0.2196
hsa-mir-614	0.3894	-0.2762	-0.2762	-0.2762	1.2634	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	1.3411	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	1.7006	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	-0.2762	5.8019
hsa-mir-615	0.9878	2.072	-0.5461	-0.6837	-0.4981	-0.8547	0.0625	0.2964	0.048	-0.9115	-0.7017	-0.7725	1.5603	0.9353	-0.879	2.1916	-0.2979	-0.9994	-1.044	0.9898	0.7479	-0.1041	-0.2367	-1.1453	-0.0533	-0.0255	-1.4468	0.147	0.3782	-0.3376	0.9587	-0.2513	-1.133	-0.8122	-0.0602	-1.3402	1.0465	-0.2442	3.0603	-0.4235	-0.3856	-0.5944	1.3001
hsa-mir-616	0.6437	1.3932	1.5607	-0.082	-0.8591	0.3457	-0.1417	-0.7694	-0.4625	-0.3356	0.1484	-0.0843	0.5641	-0.1909	-0.5118	-0.3065	0.0471	-0.3535	-0.3527	5.3105	-0.1817	-0.4769	-0.709	-0.8958	0.1035	0.1943	0.1979	0.2428	-0.5426	-0.7666	-0.0285	-0.5056	-0.4759	-0.7483	-0.1977	-0.5881	-0.6255	0.3959	-0.2595	0.1607	-0.7798	-0.4092	1.3323
hsa-mir-6165	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-617	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	4.0342	-0.2915	-0.2915	-0.2915	-0.2915	4.3023	1.1287	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	1.9045	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915	-0.2915
hsa-mir-618	-0.4327	-0.4327	-0.4044	-0.2852	-0.4164	-0.4327	-0.4119	-0.3913	-0.4327	-0.3646	-0.4327	-0.4327	-0.3994	-0.4327	-0.4029	-0.4051	-0.3189	3.587	-0.3934	-0.4327	-0.1174	-0.4162	1.3031	0.1697	-0.4081	-0.3722	-0.4195	-0.4095	-0.3649	-0.0576	1.3115	-0.1619	-0.2983	2.5865	-0.3603	-0.2623	-0.412	-0.3943	3.869	-0.3686	-0.3721	-0.1037	0.1275
hsa-mir-619	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-620	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-621	-0.2152	-0.5641	1.2958	-0.5641	0.243	-0.5641	0.464	0.4561	0.6475	-0.5641	0.2837	0.4727	-0.5641	0.5141	0.1707	-0.5641	-0.5641	-0.5641	-0.5641	-0.5641	1.5083	-0.5641	-0.5641	-0.5641	-0.5641	-0.5641	-0.5641	0.5784	-0.5641	0.2762	-0.5641	5.3673	-0.5641	0.5065	-0.5641	0.369	-0.5641	-0.5641	-0.5641	0.0683	0.0332	-0.5641	0.4979
hsa-mir-622	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	1.0011	-0.18	-0.18	-0.18	-0.18	-0.18	6.3773	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18	-0.18
hsa-mir-623	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-624	1.505	1.3155	2.2736	0.048	-0.0103	-1.1376	-0.1114	-0.6205	-0.5757	-1.2826	-1.1238	-0.5026	1.178	0.1834	-0.568	-0.063	0.4321	0.1039	-0.4046	3.103	0.9062	-0.9574	1.0944	-1.0453	1.2319	0.143	-0.709	0.0794	-0.869	0.0463	-0.1527	1.107	-1.1784	-1.5255	0.0728	-1.2535	-0.842	-0.1141	0.7657	0.2761	-1.3859	0.095	0.4728
hsa-mir-625	-0.2491	0.5409	0.7324	4.5451	-0.8249	-0.9076	0.568	-0.3606	-0.3687	0.9081	-0.998	-0.6645	-0.9224	0.1195	-0.7051	-0.3222	0.0389	0.5152	0.0285	0.0389	1.718	-0.985	-0.2732	-0.1102	0.4979	0.8136	-0.6816	-0.02	-0.6772	-0.7203	0.4677	-0.0849	-0.2861	-0.9203	-0.1371	-0.8387	-0.3651	0.4848	2.3604	-0.3915	-0.8739	-0.2265	-0.4634
hsa-mir-626	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	2.8813	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	4.7554	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	3.039	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669	-0.2669
hsa-mir-627	0.8324	-0.3913	-0.5726	0.2196	-0.8272	0.3803	-0.4791	-0.6253	0.1279	0.3254	1.0172	0.8954	1.1306	1.1563	-0.2659	-0.4876	0.4797	2.8646	-0.4862	0.5832	-1.1463	-1.7782	0.1933	-1.3898	-0.5083	1.4227	0.545	1.6503	0.1828	0.3281	-1.0028	0.6264	-0.2619	-1.1147	1.0251	-1.241	-0.3546	-1.103	-0.1201	-1.6003	-1.0007	-1.0341	1.8045
hsa-mir-628	0.5203	0.1884	-0.4263	-0.2016	-0.3135	0.7517	-0.3074	-0.1661	-0.3755	0.2496	-0.2906	-0.3148	-0.0948	0.0257	-0.1577	-0.1391	-0.2099	-0.3688	-0.1803	-0.0779	-0.0994	-0.2054	-0.1411	-0.2933	0.0792	-0.3309	-0.293	-0.2247	-0.026	-0.0231	-0.2945	-0.2448	-0.2767	-0.2542	-0.2331	-0.1348	-0.2857	-0.1798	6.316	-0.3425	-0.2346	-0.219	-0.17
hsa-mir-629	-1.2523	1.6621	0.0202	0.3085	-0.8301	-0.7733	-0.7813	0.2031	0.6818	-0.6503	-0.0013	-0.4573	-0.6107	-0.4079	-0.2508	0.2536	0.5564	0.4393	-0.0428	4.6527	-0.7717	-0.5804	0.2572	-0.6393	-1.0641	0.7638	-0.765	-0.2166	-0.4846	-0.1288	1.3178	-0.4935	0.0438	-1.0469	-0.4913	-0.1491	0.7971	0.2382	1.6093	-0.2082	-0.6779	-0.905	0.8758
hsa-mir-630	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	3.4174	-0.2702	-0.2702	-0.2702	-0.2702	2.958	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	4.4329	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702
hsa-mir-631	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-632	-1.3255	-1.0108	-0.3636	0.1745	2.3533	-1.463	2.1832	0.9492	-0.9855	-1.1322	-0.7948	-1.463	-0.1704	-1.463	-0.8838	0.6863	0.1956	1.4524	0.575	0.7328	-0.6463	-0.5021	1.6331	1.0896	-0.0308	0.8862	-0.1829	-0.5626	0.1175	-0.4695	-0.4763	0.8744	0.5683	-1.0411	0.4126	-1.0953	-0.2549	-1.0895	1.7047	-0.7154	0.6554	0.667	0.211
hsa-mir-633	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-634	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-635	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	4.1192	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	3.955	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	-0.2702	2.7331	-0.2702	-0.2702
hsa-mir-636	3.8151	-0.3618	2.1865	-0.301	-1.0659	-1.0659	0.0696	-1.0659	-1.0659	-0.1389	-0.7538	-0.3025	1.9532	-0.669	0.2867	0.44	-0.0329	-0.4606	-0.1139	-0.3821	1.2229	-0.4675	-0.4231	-0.4697	0.7181	-0.5172	-1.0659	-1.0659	0.6567	-0.1378	0.1632	0.5718	-1.0659	-1.0659	0.6863	0.3081	0.0628	-0.0191	0.7837	-0.6003	-0.846	-0.071	1.671
hsa-mir-637	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-638	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807
hsa-mir-639	-1.1002	-1.0269	-0.7884	0.1934	1.2963	-0.874	0.2785	-0.4161	0.5245	-0.9393	0.0367	-0.2064	0.4709	-0.3772	-0.7482	-0.5777	0.5125	-0.1553	-0.2332	4.9488	-0.7031	0.4569	-0.264	0.1925	1.3367	0.8985	-0.7268	-0.3341	-0.5879	-0.6977	0.179	-0.9581	1.0865	-0.7925	-0.1883	-1.0108	-0.4149	0.1709	0.1511	0.6564	0.7307	-0.3235	0.324
hsa-mir-640	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-641	0.1197	-0.3168	-0.0613	0.1075	-0.7521	-0.7709	0.0908	-1.1864	-0.7515	-0.722	-0.7142	-0.2171	2.0563	-0.1658	0.0919	2.3015	0.237	-0.993	0.1006	0.8004	1.067	-0.9987	1.4741	-0.8333	-0.7515	1.7314	-1.0998	3.1013	-0.881	0.0603	1.8608	0.7957	0.0953	-0.8389	-0.0272	-0.9241	-0.5523	-0.3273	-0.2567	-0.5225	-0.5768	-0.6648	-0.1858
